2.35,2,0,0,0
2.36,2,0,0,0
2.37,2,0,0,0
2.38,2,0,0,0
2.39,2,0,0,0
2.4,2,0,0,0
2.41,2,0,0,0
2.42,2,0,0,0
2.43,2,0,0,0
2.44,2,0,0,0
2.45,2,0,0,0
2.46,2,0,0,0
2.47,2,0,0,0
2.48,2,0,0,0
2.49,2,0,0,0
2.5,2,0,0,0
2.51,2,0,0,0
2.52,2,0,0,0
2.53,2,0,0,0
2.54,2,0,0,0
2.55,2,0,0,0
2.56,2,0,0,0
2.57,2,0,0,0
2.58,2,0,0,0
2.59,2,0,0,0
2.6,2,0,0,0
2.61,2,0,0,0
2.62,2,0,0,0
2.63,2,0,0,0
2.64,2,0,0,0
2.65,2,0,0,0
2.66,2,0,0,0
2.67,2,0,0,0
2.68,2,0,0,0
2.69,2,0,0,0
2.7,2,0,0,0
2.71,2,0,0,0
2.72,2,0,0,0
2.73,2,0,0,0
2.74,2,0,0,0
2.75,2,0,0,0
2.76,2,0,0,0
2.77,2,0,0,0
2.78,2,1,0,0,0,0
2.79,2,1,0,0,0,0
2.8,2,1,0,0,0,0
2.81,2,1,0,0,0,0
2.82,2,1,0,0,0,0
2.83,2,1,0,0,0,0
2.84,2,1,0,0,0,0
2.85,2,1,0,0,0,0
2.86,2,1,0,0,0,0
2.87,2,1,0,0,0,0
2.88,2,1,0,0,0,0
2.89,2,1,0,0,0,0
2.9,2,1,0,0,0,0
2.91,2,1,0,0,0,0
2.92,2,1,0,0,0,0
2.93,2,1,0,0,0,0
2.94,2,1,0,0,0,0
2.95,2,1,0,0,0,0
2.96,2,1,0,0,0,0
2.97,2,1,0,0,0,0
2.98,2,1,0,0,0,0
2.99,2,1,0,0,0,0
3.0,2,1,0,0,0,0
3.01,2,1,0,0,0,0
3.02,2,1,0,0,0,0
3.03,2,1,0,0,0,0
3.04,2,1,0,0,0,0
3.05,2,1,0,0,0,0
3.06,2,1,0,0,0,0
3.07,2,1,0,0,0,0
3.08,2,1,0,0,0,0
3.09,2,1,0,0,0,0
3.1,2,1,0,0,0,0
3.11,2,1,0,0,0,0
3.12,2,1,0,0,0,0
3.13,2,1,0,0,0,0
3.14,2,1,0,0,0,0
3.15,2,1,0,0,0,0
3.16,2,1,0,0,0,0
3.17,2,1,0,0,0,0
3.18,2,1,0,0,0,0
3.19,2,1,0,0,0,0
3.2,2,1,0,0,0,0
3.21,2,1,0,0,0,0
3.22,2,1,0,0,0,0
3.23,2,1,0,0,0,0
3.24,2,1,0,0,0,0
3.25,2,1,0,0,0,0
3.26,2,1,0,0,0,0
3.27,2,1,0,0,0,0
3.28,2,1,0,0,0,0
3.29,2,1,0,0,0,0
3.3,2,1,0,0,0,0
3.31,2,1,0,0,0,0
3.32,2,1,0,0,0,0
3.33,2,1,0,0,0,0
3.34,2,1,0,0,0,0
3.35,2,1,0,0,0,0
3.36,2,1,0,0,0,0
3.37,2,1,0,0,0,0
3.38,2,1,0,0,0,0
3.39,2,1,0,0,0,0
3.4,2,1,0,0,0,0
3.41,2,1,0,0,0,0
3.42,2,1,0,0,0,0
3.43,2,1,0,0,0,0
3.44,2,1,0,0,0,0
3.45,2,1,0,0,0,0
3.46,2,1,0,0,0,0
3.47,2,1,0,0,0,0
3.48,2,1,0,0,0,0
3.49,2,1,0,0,0,0
3.5,2,1,0,0,0,0
3.51,2,1,0,0,0,0
3.52,2,1,0,0,0,0
3.53,2,1,0,0,0,0
3.54,2,1,0,0,0,0
3.55,2,1,0,0,0,0
3.56,2,1,0,0,0,0
3.57,2,1,0,0,0,0
3.58,2,1,0,0,0,0
3.59,2,1,0,0,0,0
3.6,2,1,0,0,0,0
3.61,2,1,0,0,0,0
3.62,2,1,0,0,0,0
3.63,2,1,0,0,0,0
3.64,2,1,0,0,0,0
3.65,2,1,0,0,0,0
3.66,2,1,0,0,0,0
3.67,2,1,0,0,0,0
3.68,2,1,0,0,0,0
3.69,2,1,0,0,0,0
3.7,2,1,0,0,0,0
3.71,2,1,0,0,0,0
3.72,2,1,0,0,0,0
3.73,2,1,0,0,0,0
3.74,2,1,0,0,0,0
3.75,2,1,0,0,0,0
3.76,2,1,0,0,0,0
3.77,2,1,0,0,0,0
3.78,2,1,0,0,0,0
3.79,2,1,0,0,0,0
3.8,2,1,0,0,0,0
3.81,2,1,0,0,0,0
3.82,2,1,0,0,0,0
3.83,2,1,0,0,0,0
3.84,2,1,0,0,0,0
3.85,2,1,0,0,0,0
3.86,2,1,0,0,0,0
3.87,2,1,0,0,0,0
3.88,2,1,0,0,0,0
3.89,2,1,0,0,0,0
3.9,2,1,0,0,0,0
3.91,2,1,0,0,0,0
3.92,2,1,0,0,0,0
3.93,2,1,0,0,0,0
3.94,2,1,0,0,0,0
3.95,2,1,0,0,0,0
3.96,2,1,0,0,0,0
3.97,2,1,0,0,0,0
3.98,2,1,0,0,0,0
3.99,2,1,0,0,0,0
4.0,2,1,0,0,0,0
4.01,2,1,0,0,0,0
4.02,2,1,0,0,0,0
4.03,2,1,0,0,0,0
4.04,2,1,0,0,0,0
4.05,2,1,0,0,0,0
4.06,2,1,0,0,0,0
4.07,2,1,0,0,0,0
4.08,2,1,0,0,0,0
4.09,2,1,0,0,0,0
4.1,2,1,0,0,0,0
4.11,2,1,0,0,0,0
4.12,2,1,0,0,0,0
4.13,2,1,0,0,0,0
4.14,2,1,0,0,0,0
4.15,2,1,0,0,0,0
4.16,2,1,0,0,0,0
4.17,2,1,0,0,0,0
4.18,2,1,0,0,0,0
4.19,2,1,0,0,0,0
4.2,2,1,0,0,0,0
4.21,2,1,0,0,0,0
4.22,2,1,0,0,0,0
4.23,2,1,0,0,0,0
4.24,2,1,0,0,0,0
4.25,2,1,0,0,0,0
4.26,2,1,0,0,0,0
4.27,2,1,0,0,0,0
4.28,2,1,0,0,0,0
4.29,2,1,0,0,0,0
4.3,2,1,0,0,0,0
4.31,2,1,0,0,0,0
4.32,2,1,0,0,0,0
4.33,2,1,0,0,0,0
4.34,2,1,0,0,0,0
4.35,2,1,0,0,0,0
4.36,2,1,0,0,0,0
4.37,2,1,0,0,0,0
4.38,2,1,0,0,0,0
4.39,2,1,0,0,0,0
4.4,2,1,0,0,0,0
4.41,2,1,0,0,0,0
4.42,2,1,0,0,0,0
4.43,2,1,0,0,0,0
4.44,2,1,0,0,0,0
4.45,2,1,0,0,0,0
4.46,2,1,0,0,0,0
4.47,2,1,0,0,0,0
4.48,2,1,0,0,0,0
4.49,2,1,0,0,0,0
4.5,2,1,0,0,0,0
4.51,2,1,0,0,0,0
4.52,2,1,0,0,0,0
4.53,2,1,0,0,0,0
4.54,2,1,0,0,0,0
4.55,2,1,0,0,0,0
4.56,2,1,0,0,0,0
4.57,2,1,0,0,0,0
4.58,2,1,0,0,0,0
4.59,2,1,0,0,0,0
4.6,2,1,0,0,0,0
4.61,2,1,0,0,0,0
4.62,2,1,0,0,0,0
4.63,2,1,0,0,0,0
4.64,2,1,0,0,0,0
4.65,2,1,0,0,0,0
4.66,2,1,0,0,0,0
4.67,2,1,0,0,0,0
4.68,2,1,0,0,0,0
4.69,2,1,0,0,0,0
4.7,2,1,0,0,0,0
4.71,2,1,0,0,0,0
4.72,2,1,0,0,0,0
4.73,2,1,0,0,0,0
4.74,2,1,0,0,0,0
4.75,2,1,0,0,0,0
4.76,2,1,0,0,0,0
4.77,2,1,0,0,0,0
4.78,2,1,0,0,0,0
4.79,2,1,0,0,0,0
4.8,2,1,0,0,0,0
4.81,2,1,0,0,0,0
4.82,2,1,0,0,0,0
4.83,2,1,0,0,0,0
4.84,2,1,0,0,0,0
4.85,2,1,0,0,0,0
4.86,2,1,0,0,0,0
4.87,2,1,0,0,0,0
4.88,2,1,0,0,0,0
4.89,2,1,0,0,0,0
4.9,2,1,0,0,0,0
4.91,2,1,0,0,0,0
4.92,2,1,0,0,0,0
4.93,2,1,0,0,0,0
4.94,2,1,0,0,0,0
4.95,2,1,0,0,0,0
4.96,2,1,0,0,0,0
4.97,2,1,0,0,0,0
4.98,2,1,0,0,0,0
4.99,2,1,0,0,0,0
5.0,2,1,0,0,0,0
5.01,2,1,0,0,0,0
5.02,2,1,0,0,0,0
5.03,2,1,0,0,0,0
5.04,2,1,0,0,0,0
5.05,2,1,0,0,0,0
5.06,2,1,0,0,0,0
5.07,2,1,0,0,0,0
5.08,2,1,0,0,0,0
5.09,2,1,0,0,0,0
5.1,2,1,0,0,0,0
5.11,2,1,0,0,0,0
5.12,2,1,0,0,0,0
5.13,2,1,0,0,0,0
5.14,2,1,0,0,0,0
5.15,2,1,0,0,0,0
5.16,2,1,0,0,0,0
5.17,2,1,0,0,0,0
5.18,2,1,0,0,0,0
5.19,2,1,0,0,0,0
5.2,2,1,0,0,0,0
5.21,2,1,0,0,0,0
5.22,2,1,0,0,0,0
5.23,2,1,0,0,0,0
5.24,2,1,0,0,0,0
5.25,2,1,0,0,0,0
5.26,2,1,0,0,0,0
5.27,2,1,0,0,0,0
5.28,2,1,0,0,0,0
5.29,2,1,0,0,0,0
5.3,2,1,0,0,0,0
5.31,2,1,0,0,0,0
5.32,2,1,0,0,0,0
5.33,2,1,0,0,0,0
5.34,2,1,0,0,0,0
5.35,2,1,0,0,0,0
5.36,2,1,0,0,0,0
5.37,2,1,0,0,0,0
5.38,2,1,0,0,0,0
5.39,2,1,0,0,0,0
5.4,2,1,0,0,0,0
5.41,2,1,0,0,0,0
5.42,2,1,0,0,0,0
5.43,2,1,0,0,0,0
5.44,2,1,0,0,0,0
5.45,2,1,0,0,0,0
5.46,2,1,0,0,0,0
5.47,2,1,0,0,0,0
5.48,2,1,0,0,0,0
5.49,2,1,0,0,0,0
5.5,2,1,0,0,0,0
5.51,2,1,0,0,0,0
5.52,2,1,0,0,0,0
5.53,2,1,0,0,0,0
5.54,2,1,0,0,0,0
5.55,2,1,0,0,0,0
5.56,2,1,0,0,0,0
5.57,2,1,0,0,0,0
5.58,2,1,0,0,0,0
5.59,2,1,0,0,0,0
5.6,2,1,0,0,0,0
5.61,2,1,0,0,0,0
5.62,2,1,0,0,0,0
5.63,2,1,0,0,0,0
5.64,2,1,0,0,0,0
5.65,2,1,0,0,0,0
5.66,2,1,0,0,0,0
5.67,2,1,0,0,0,0
5.68,2,1,0,0,0,0
5.69,2,1,0,0,0,0
5.7,2,1,0,0,0,0
5.71,2,1,0,0,0,0
5.72,2,1,0,0,0,0
5.73,2,1,0,0,0,0
5.74,2,1,0,0,0,0
5.75,2,1,0,0,0,0
5.76,2,1,0,0,0,0
5.77,2,1,0,0,0,0
5.78,2,1,0,0,0,0
5.79,2,1,0,0,0,0
5.8,2,1,0,0,0,0
5.81,2,1,0,0,0,0
5.82,2,1,0,0,0,0
5.83,2,1,0,0,0,0
5.84,2,1,0,0,0,0
5.85,2,1,0,0,0,0
5.86,2,1,0,0,0,0
5.87,2,1,0,0,0,0
5.88,2,1,0,0,0,0
5.89,2,1,0,0,0,0
5.9,2,1,0,0,0,0
5.91,2,1,0,0,0,0
5.92,2,1,0,0,0,0
5.93,2,1,0,0,0,0
5.94,2,1,0,0,0,0
5.95,2,1,0,0,0,0
5.96,2,1,0,0,0,0
5.97,2,1,0,0,0,0
5.98,2,1,0,0,0,0
5.99,2,1,0,0,0,0
6.0,2,1,0,0,0,0
6.01,2,1,0,0,0,0
6.02,2,1,0,0,0,0
6.03,2,1,0,0,0,0
6.04,2,1,0,0,0,0
6.05,2,1,0,0,0,0
6.06,2,1,0,0,0,0
6.07,2,1,0,0,0,0
6.08,2,1,0,0,0,0
6.09,2,1,0,0,0,0
6.1,2,1,0,0,0,0
6.11,2,1,0,0,0,0
6.12,2,1,0,0,0,0
6.13,2,1,0,0,0,0
6.14,2,1,0,0,0,0
6.15,2,1,0,0,0,0
6.16,2,1,0,0,0,0
6.17,2,1,0,0,0,0
6.18,2,1,0,0,0,0
6.19,2,1,0,0,0,0
6.2,2,1,0,0,0,0
6.21,2,1,0,0,0,0
6.22,2,1,0,0,0,0
6.23,2,1,0,0,0,0
6.24,2,1,0,0,0,0
6.25,2,1,0,0,0,0
6.26,2,1,0,0,0,0
6.27,2,1,0,0,0,0
6.28,2,1,0,0,0,0
6.29,2,1,0,0,0,0
6.3,2,1,0,0,0,0
6.31,2,1,0,0,0,0
6.32,2,1,0,0,0,0
6.33,2,1,0,0,0,0
6.34,2,1,0,0,0,0
6.35,2,1,0,0,0,0
6.36,2,1,0,0,0,0
6.37,2,1,0,0,0,0
6.38,2,1,0,0,0,0
6.39,2,1,0,0,0,0
6.4,2,1,0,0,0,0
6.41,2,1,0,0,0,0
6.42,2,1,0,0,0,0
6.43,2,1,0,0,0,0
6.44,2,1,0,0,0,0
6.45,2,1,0,0,0,0
6.46,2,1,0,0,0,0
6.47,2,1,0,0,0,0
6.48,2,1,0,0,0,0
6.49,2,1,0,0,0,0
6.5,2,1,0,0,0,0
6.51,2,1,0,0,0,0
6.52,2,1,0,0,0,0
6.53,2,1,0,0,0,0
6.54,2,1,0,0,0,0
6.55,2,1,0,0,0,0
6.56,2,1,0,0,0,0
6.57,2,1,0,0,0,0
6.58,2,1,0,0,0,0
6.59,2,1,0,0,0,0
6.6,2,1,0,0,0,0
6.61,2,1,0,0,0,0
6.62,2,1,0,0,0,0
6.63,2,1,0,0,0,0
6.64,2,1,0,0,0,0
6.65,2,1,0,0,0,0
6.66,2,1,0,0,0,0
6.67,2,1,0,0,0,0
6.68,2,1,0,0,0,0
6.69,2,1,0,0,0,0
6.7,2,1,0,0,0,0
6.71,2,1,0,0,0,0
6.72,2,1,0,0,0,0
6.73,2,1,0,0,0,0
6.74,2,1,0,0,0,0
6.75,2,1,0,0,0,0
6.76,2,1,0,0,0,0
6.77,2,1,0,0,0,0
6.78,2,1,0,0,0,0
6.79,2,1,0,0,0,0
6.8,2,1,0,0,0,0
6.81,2,1,0,0,0,0
6.82,2,1,0,0,0,0
6.83,2,1,0,0,0,0
6.84,2,1,0,0,0,0
6.85,2,1,0,0,0,0
6.86,2,1,0,0,0,0
6.87,2,1,0,0,0,0
6.88,2,1,0,0,0,0
6.89,2,1,0,0,0,0
6.9,2,1,0,0,0,0
6.91,2,1,0,0,0,0
6.92,2,1,0,0,0,0
6.93,2,1,0,0,0,0
6.94,2,1,0,0,0,0
6.95,2,1,0,0,0,0
6.96,2,1,0,0,0,0
6.97,2,1,0,0,0,0
6.98,2,1,0,0,0,0
6.99,2,1,0,0,0,0
7.0,2,1,0,0,0,0
7.01,2,1,0,0,0,0
7.02,2,1,0,0,0,0
7.03,2,1,0,0,0,0
7.04,2,1,0,0,0,0
7.05,2,1,0,0,0,0
7.06,2,1,0,0,0,0
7.07,2,1,0,0,0,0
7.08,2,1,0,0,0,0
7.09,2,1,0,0,0,0
7.1,2,1,0,0,0,0
7.11,2,1,0,0,0,0
7.12,2,1,0,0,0,0
7.13,2,1,0,0,0,0
7.14,2,1,0,0,0,0
7.15,2,1,0,0,0,0
7.16,2,1,0,0,0,0
7.17,2,1,0,0,0,0
7.18,2,1,0,0,0,0
7.19,2,1,0,0,0,0
7.2,2,1,0,0,0,0
7.21,2,1,0,0,0,0
7.22,2,1,0,0,0,0
7.23,2,1,0,0,0,0
7.24,2,1,0,0,0,0
7.25,2,1,0,0,0,0
7.26,2,1,0,0,0,0
7.27,2,1,0,0,0,0
7.28,2,1,0,0,0,0
7.29,2,1,0,0,0,0
7.3,2,1,0,0,0,0
7.31,2,1,0,0,0,0
7.32,2,1,0,0,0,0
7.33,2,1,0,0,0,0
7.34,2,1,0,0,0,0
7.35,2,1,0,0,0,0
7.36,2,1,0,0,0,0
7.37,2,1,0,0,0,0
7.38,2,1,0,0,0,0
7.39,2,1,0,0,0,0
7.4,2,1,0,0,0,0
7.41,2,1,0,0,0,0
7.42,2,1,0,0,0,0
7.43,2,1,0,0,0,0
7.44,2,1,0,0,0,0
7.45,2,1,0,0,0,0
7.46,2,1,0,0,0,0
7.47,2,1,0,0,0,0
7.48,2,1,0,0,0,0
7.49,2,1,0,0,0,0
7.5,2,1,0,0,0,0
7.51,2,1,0,0,0,0
7.52,2,1,0,0,0,0
7.53,2,1,0,0,0,0
7.54,2,1,0,0,0,0
7.55,2,1,0,0,0,0
7.56,2,1,0,0,0,0
7.57,2,1,0,0,0,0
7.58,2,1,0,0,0,0
7.59,2,1,0,0,0,0
7.6,2,1,0,0,0,0
7.61,2,1,0,0,0,0
7.62,2,1,0,0,0,0
7.63,2,1,0,0,0,0
7.64,2,1,0,0,0,0
7.65,2,1,0,0,0,0
7.66,2,1,0,0,0,0
7.67,2,1,0,0,0,0
7.68,2,1,0,0,0,0
7.69,2,1,0,0,0,0
7.7,2,1,0,0,0,0
7.71,2,1,0,0,0,0
7.72,2,1,0,0,0,0
7.73,2,1,0,0,0,0
7.74,2,1,0,0,0,0
7.75,2,1,0,0,0,0
7.76,2,1,0,0,0,0
7.77,2,1,0,0,0,0
7.78,2,1,0,0,0,0
7.79,2,1,0,0,0,0
7.8,2,1,0,0,0,0
7.81,2,1,0,0,0,0
7.82,2,1,0,0,0,0
7.83,2,1,0,0,0,0
7.84,2,1,0,0,0,0
7.85,2,1,0,0,0,0
7.86,2,1,0,0,0,0
7.87,2,1,0,0,0,0
7.88,2,1,0,0,0,0
7.89,2,1,0,0,0,0
7.9,2,1,0,0,0,0
7.91,2,1,0,0,0,0
7.92,2,1,0,0,0,0
7.93,2,1,0,0,0,0
7.94,2,1,0,0,0,0
7.95,2,1,0,0,0,0
7.96,2,1,0,0,0,0
7.97,2,1,0,0,0,0
7.98,2,1,0,0,0,0
7.99,2,1,0,0,0,0
8.0,2,1,0,0,0,0
8.01,2,1,0,0,0,0
8.02,2,1,0,0,0,0
8.03,2,1,0,0,0,0
8.04,2,1,0,0,0,0
8.05,2,1,0,0,0,0
8.06,2,1,0,0,0,0
8.07,2,1,0,0,0,0
8.08,2,1,0,0,0,0
8.09,2,1,0,0,0,0
8.1,2,1,0,0,0,0
8.11,2,1,0,0,0,0
8.12,2,1,0,0,0,0
8.13,2,1,0,0,0,0
8.14,2,1,0,0,0,0
8.15,2,1,0,0,0,0
8.16,2,1,0,0,0,0
8.17,2,1,0,0,0,0
8.18,2,1,0,0,0,0
8.19,2,1,0,0,0,0
8.2,2,1,0,0,0,0
8.21,2,1,0,0,0,0
8.22,2,1,0,0,0,0
8.23,2,1,0,0,0,0
8.24,2,1,0,0,0,0
8.25,2,1,0,0,0,0
8.26,2,1,0,0,0,0
8.27,2,1,0,0,-12,1
8.28,2,1,0,0,-22,1
8.29,2,1,0,0,-22,1
8.3,2,1,0,0,-26,1
8.31,2,1,0,0,-6,1
8.32,2,1,0,0,-10,1
8.33,2,1,0,0,-14,1
8.34,2,1,0,0,-12,1
8.35,2,1,0,0,-32,1
8.36,2,1,0,0,-24,1
8.37,2,1,0,0,-14,1
8.38,2,1,0,0,-22,1
8.39,2,1,0,0,-24,1
8.4,2,1,0,0,-22,1
8.41,2,1,0,0,-10,1
8.42,2,1,0,0,0,1
8.43,2,1,0,0,-6,1
8.44,2,1,0,0,2,1
8.45,2,1,0,0,6,1
8.46,2,1,0,0,8,1
8.47,2,1,0,0,14,1
8.48,2,1,0,0,14,1
8.49,2,1,0,0,8,1
8.5,2,1,0,0,6,1
8.51,2,1,0,0,-18,1
8.52,2,1,0,0,-22,1
8.53,2,1,0,0,-26,1
8.54,2,1,0,0,-4,1
8.55,2,1,0,0,-2,1
8.56,2,1,0,0,-8,1
8.57,2,1,0,0,4,1
8.58,2,1,0,0,20,1
8.59,2,1,0,0,24,1
8.6,2,1,0,0,26,1
8.61,2,1,0,0,22,1
8.62,2,1,0,0,24,1
8.63,2,1,0,0,18,1
8.64,2,1,0,0,26,1
8.65,2,1,0,0,32,1
8.66,2,1,0,0,24,1
8.67,2,1,0,0,4,1
8.68,2,1,0,0,16,1
8.69,2,1,0,0,2,1
8.7,2,1,0,0,-10,1
8.71,2,1,0,0,-16,1
8.72,2,1,0,0,-8,1
8.73,2,1,0,0,-10,1
8.74,2,1,0,0,0,1
8.75,2,1,0,0,-8,1
8.76,2,1,0,0,-10,1
8.77,2,1,0,0,4,1
8.78,2,1,0,0,10,1
8.79,2,1,0,0,-8,1
8.8,2,1,0,0,-16,1
8.81,2,1,0,0,-18,1
8.82,2,1,0,0,-30,1
8.83,2,1,0,0,-26,1
8.84,2,1,0,0,-32,1
8.85,2,1,0,0,-38,1
8.86,2,1,0,0,-38,1
8.87,2,1,0,0,-38,1
8.88,2,1,0,0,-24,1
8.89,2,1,0,0,-30,1
8.9,2,1,0,0,-26,1
8.91,2,1,0,0,-22,1
8.92,2,1,0,0,-24,1
8.93,2,1,0,0,-26,1
8.94,2,1,0,0,-38,1
8.95,2,1,0,0,-28,1
8.96,2,1,0,0,-22,1
8.97,2,1,0,0,-12,1
8.98,2,1,0,0,-10,1
8.99,2,1,0,0,-18,1
9.0,2,1,0,0,-20,1
9.01,2,1,0,0,10,1
9.02,2,1,0,0,0,1
9.03,2,1,0,0,-16,1
9.04,2,1,0,0,-12,1
9.05,2,1,0,0,-2,1
9.06,2,1,0,0,-6,1
9.07,2,1,0,0,-20,1
9.08,2,1,0,0,-24,1
9.09,2,1,0,0,-28,2
9.1,2,1,0,0,-28,2
9.11,2,1,0,0,-52,2
9.12,2,1,0,0,-58,2
9.13,2,1,0,0,-76,2
9.14,2,1,0,0,-74,2
9.15,2,1,0,0,-64,2
9.16,2,1,0,0,-60,2
9.17,2,1,0,0,-54,2
9.18,2,1,0,0,-74,2
9.19,2,1,0,0,-70,2
9.2,2,1,0,0,-70,2
9.21,2,1,0,0,-68,2
9.22,2,1,0,0,-64,2
9.23,2,1,0,0,-50,2
9.24,2,1,0,0,-58,2
9.25,2,1,0,0,-62,2
9.26,2,1,0,0,-62,2
9.27,2,1,0,0,-66,2
9.28,2,1,0,0,-64,2
9.29,2,1,0,0,-56,2
9.3,2,1,0,0,-46,2
9.31,2,1,0,0,-52,2
9.32,2,1,0,0,-24,2
9.33,2,1,0,0,-30,2
9.34,2,1,0,0,-20,2
9.35,2,1,0,0,-18,2
9.36,2,1,0,0,2,2
9.37,2,1,0,0,0,2
9.38,2,1,0,0,0,2
9.39,2,1,0,0,-6,2
